data1,data2,data3
0.71,0.078,-0.475
0.715,0.084,-0.475
0.704,0.075,-0.481
0.71,0.082,-0.47
0.711,0.087,-0.482
0.707,0.084,-0.488
0.714,0.085,-0.483
0.707,0.09,-0.488
0.718,0.087,-0.495
0.71,0.093,-0.489
0.709,0.097,-0.497
0.703,0.085,-0.505
0.707,0.098,-0.508
0.709,0.099,-0.516
0.707,0.096,-0.51
0.706,0.106,-0.527
0.709,0.103,-0.527
0.712,0.109,-0.529
0.708,0.107,-0.534
0.709,0.109,-0.533
0.706,0.12,-0.546
0.709,0.126,-0.54
0.701,0.124,-0.548
0.701,0.133,-0.546
0.704,0.137,-0.555
0.703,0.14,-0.555
0.708,0.146,-0.559
0.713,0.115,-0.567
0.707,0.146,-0.558
0.706,0.16,-0.567
0.705,0.159,-0.572
0.704,0.162,-0.585
0.696,0.165,-0.578
0.709,0.168,-0.578
0.7,0.174,-0.585
0.712,0.182,-0.589
0.702,0.182,-0.592
0.705,0.191,-0.607
0.709,0.196,-0.602
0.703,0.197,-0.605
0.71,0.209,-0.612
0.707,0.207,-0.611
0.703,0.211,-0.608
0.691,0.22,-0.613
0.697,0.222,-0.62
0.708,0.224,-0.618
0.711,0.232,-0.615
0.709,0.238,-0.626
0.7,0.236,-0.632
0.702,0.241,-0.636
0.71,0.249,-0.633
0.705,0.251,-0.638
0.705,0.263,-0.639
0.697,0.264,-0.639
0.711,0.272,-0.647
0.706,0.277,-0.654
0.713,0.279,-0.651
0.716,0.284,-0.65
0.706,0.29,-0.665
0.713,0.294,-0.657
0.709,0.302,-0.664
0.707,0.298,-0.66
0.709,0.308,-0.665
0.704,0.315,-0.668
0.71,0.313,-0.67
0.709,0.326,-0.681
0.721,0.327,-0.68
0.716,0.343,-0.697
0.714,0.343,-0.69
0.709,0.354,-0.697
0.72,0.356,-0.699
0.72,0.367,-0.691
0.712,0.374,-0.708
0.718,0.383,-0.703
0.722,0.402,-0.726
0.72,0.406,-0.711
0.722,0.423,-0.722
0.723,0.43,-0.731
0.721,0.435,-0.737
0.719,0.459,-0.743
0.724,0.472,-0.752
0.734,0.489,-0.758
0.736,0.501,-0.754
0.732,0.512,-0.759
0.738,0.534,-0.768
0.736,0.55,-0.768
0.746,0.556,-0.769
0.745,0.578,-0.764
0.752,0.59,-0.767
0.753,0.595,-0.776
0.763,0.615,-0.769
0.761,0.623,-0.776
0.768,0.644,-0.776
0.769,0.655,-0.775
0.777,0.674,-0.773
0.778,0.691,-0.762
0.778,0.695,-0.77
0.789,0.714,-0.778
0.781,0.724,-0.765
0.789,0.741,-0.77
0.797,0.743,-0.766
0.794,0.764,-0.769
0.801,0.768,-0.763
0.804,0.778,-0.76
0.811,0.786,-0.757
0.813,0.801,-0.749
0.816,0.814,-0.78
0.807,0.821,-0.747
0.824,0.828,-0.74
0.816,0.837,-0.746
0.825,0.84,-0.738
0.828,0.852,-0.74
0.827,0.852,-0.742
0.833,0.865,-0.732
0.836,0.871,-0.726
0.842,0.871,-0.743
0.844,0.884,-0.717
0.845,0.885,-0.719
0.849,0.891,-0.72
0.842,0.899,-0.715
0.849,0.911,-0.718
0.846,0.919,-0.72
0.855,0.927,-0.719
0.852,0.927,-0.705
0.844,0.926,-0.713
0.855,0.937,-0.71
0.854,0.935,-0.697
0.853,0.937,-0.707
0.858,0.945,-0.695
0.856,0.951,-0.694
0.86,0.953,-0.7
0.859,0.959,-0.692
0.865,0.964,-0.695
0.866,0.967,-0.69
0.859,0.974,-0.687
0.868,0.979,-0.685
0.865,0.982,-0.685
0.873,0.982,-0.679
0.873,0.994,-0.672
0.875,0.99,-0.669
0.87,0.993,-0.666
0.872,1.0,-0.675
0.869,0.996,-0.667
0.863,1.006,-0.667
0.871,1.005,-0.656
0.874,1.011,-0.652
0.879,1.012,-0.661
0.884,1.015,-0.653
0.878,1.026,-0.64
0.879,1.023,-0.638
0.882,1.032,-0.636
0.881,1.033,-0.644
0.884,1.032,-0.632
0.885,1.035,-0.632
0.886,1.033,-0.634
0.886,1.034,-0.624
0.888,1.047,-0.615
0.89,1.046,-0.616
0.893,1.047,-0.612
0.894,1.05,-0.61
0.898,1.051,-0.616
0.897,1.052,-0.609
0.895,1.054,-0.602
0.899,1.062,-0.607
0.904,1.064,-0.599
0.899,1.062,-0.586
0.904,1.069,-0.591
0.904,1.073,-0.586
0.896,1.061,-0.579
0.901,1.068,-0.579
0.909,1.075,-0.58
0.903,1.068,-0.563
0.9,1.068,-0.566
0.906,1.076,-0.562
0.912,1.067,-0.553
0.91,1.067,-0.55
0.904,1.071,-0.543
0.909,1.071,-0.542
0.911,1.07,-0.543
0.915,1.073,-0.546
0.912,1.068,-0.545
0.909,1.071,-0.535
0.918,1.066,-0.543
0.918,1.064,-0.523
0.919,1.066,-0.512
0.91,1.07,-0.506
0.913,1.064,-0.508
0.919,1.067,-0.502
0.918,1.058,-0.492
0.917,1.054,-0.498
0.92,1.061,-0.485
0.922,1.051,-0.488
0.923,1.051,-0.475
0.918,1.047,-0.47
0.912,1.04,-0.467
0.915,1.037,-0.457
0.914,1.031,-0.446
0.913,1.025,-0.439
0.909,1.02,-0.436
0.913,1.013,-0.432
0.913,1.011,-0.436
0.918,1.006,-0.425
0.908,0.999,-0.429
0.913,0.989,-0.417
0.911,0.993,-0.417
0.906,0.98,-0.406
0.909,0.968,-0.401
0.913,0.972,-0.401
0.917,0.962,-0.383
0.916,0.957,-0.391
0.912,0.947,-0.386
0.919,0.944,-0.39
0.913,0.934,-0.373
0.913,0.929,-0.379
0.912,0.923,-0.375
0.913,0.914,-0.368
0.904,0.901,-0.37
0.91,0.894,-0.36
0.909,0.888,-0.351
0.902,0.885,-0.363
0.903,0.874,-0.354
0.896,0.868,-0.346
0.903,0.861,-0.338
0.895,0.851,-0.346
0.902,0.854,-0.336
0.899,0.844,-0.321
0.896,0.837,-0.333
0.898,0.831,-0.329
0.899,0.823,-0.336
0.892,0.815,-0.323
0.896,0.806,-0.33
0.894,0.799,-0.328
0.89,0.789,-0.323
0.895,0.787,-0.308
0.892,0.778,-0.321
0.899,0.776,-0.315
0.888,0.776,-0.31
0.887,0.763,-0.31
0.891,0.766,-0.309
0.888,0.757,-0.311
0.882,0.753,-0.302
0.884,0.742,-0.302
0.887,0.738,-0.303
0.881,0.73,-0.289
0.881,0.732,-0.301
0.883,0.727,-0.295
0.878,0.721,-0.3
0.88,0.716,-0.284
0.877,0.703,-0.294
0.872,0.704,-0.299
0.877,0.694,-0.285
0.877,0.689,-0.281
0.877,0.679,-0.278
0.868,0.671,-0.286
0.875,0.662,-0.277
0.87,0.664,-0.275
0.873,0.653,-0.279
0.873,0.652,-0.274
0.865,0.643,-0.267
0.873,0.632,-0.26
0.869,0.631,-0.273
0.866,0.625,-0.27
0.859,0.612,-0.269
0.861,0.601,-0.265
0.869,0.595,-0.268
0.861,0.588,-0.266
0.86,0.58,-0.263
0.856,0.576,-0.269
0.858,0.565,-0.266
0.854,0.559,-0.262
0.854,0.545,-0.264
0.854,0.545,-0.265
0.851,0.538,-0.26
0.847,0.534,-0.262
0.842,0.521,-0.265
0.85,0.509,-0.267
0.848,0.506,-0.262
0.846,0.503,-0.262
0.835,0.481,-0.263
0.842,0.482,-0.266
0.843,0.476,-0.253
0.834,0.465,-0.267
0.834,0.449,-0.274
0.831,0.448,-0.264
0.828,0.429,-0.257
0.826,0.422,-0.257
0.83,0.413,-0.26
0.825,0.406,-0.27
0.827,0.404,-0.265
0.821,0.391,-0.269
0.815,0.376,-0.265
0.813,0.364,-0.269
0.819,0.348,-0.273
0.811,0.339,-0.268
0.805,0.33,-0.277
0.803,0.319,-0.28
0.809,0.31,-0.275
0.799,0.307,-0.274
0.801,0.295,-0.272
0.792,0.283,-0.287
0.793,0.279,-0.283
0.788,0.272,-0.279
0.788,0.255,-0.287
0.792,0.25,-0.286
0.785,0.244,-0.292
0.778,0.234,-0.291
0.777,0.234,-0.301
0.781,0.218,-0.301
0.778,0.215,-0.309
0.781,0.211,-0.32
0.776,0.201,-0.315
0.771,0.2,-0.308
0.77,0.191,-0.314
0.768,0.176,-0.323
0.769,0.172,-0.329
0.764,0.17,-0.332
0.763,0.163,-0.331
0.756,0.16,-0.333
0.763,0.153,-0.337
0.755,0.153,-0.339
0.758,0.142,-0.339
0.756,0.137,-0.346
0.746,0.137,-0.344
0.747,0.125,-0.347
0.746,0.127,-0.353
0.744,0.123,-0.352
0.738,0.114,-0.358
0.74,0.112,-0.36
0.738,0.118,-0.36
0.748,0.107,-0.37
0.74,0.103,-0.369
0.739,0.107,-0.376
0.735,0.095,-0.376
0.734,0.093,-0.363
0.731,0.1,-0.381
0.735,0.096,-0.391
0.734,0.095,-0.382
0.731,0.091,-0.387
0.735,0.08,-0.394
0.728,0.084,-0.38
0.73,0.089,-0.391
0.722,0.08,-0.395
0.725,0.077,-0.384
0.732,0.08,-0.389
0.721,0.08,-0.4
0.721,0.08,-0.407
0.726,0.074,-0.396
0.728,0.081,-0.401
0.721,0.072,-0.407
0.719,0.073,-0.415
0.716,0.068,-0.412
0.722,0.069,-0.415
0.726,0.069,-0.411
0.719,0.07,-0.416
0.721,0.07,-0.427
0.719,0.065,-0.429
0.721,0.068,-0.427
0.719,0.063,-0.437
0.719,0.07,-0.441
0.716,0.061,-0.439
0.712,0.069,-0.444
0.715,0.068,-0.439
0.719,0.065,-0.446
0.714,0.068,-0.452
0.723,0.065,-0.449
0.72,0.062,-0.456
0.711,0.057,-0.454
0.712,0.066,-0.459
0.708,0.07,-0.457
0.708,0.07,-0.468
0.707,0.072,-0.47
0.71,0.064,-0.468
0.703,0.073,-0.488
0.707,0.072,-0.468
0.714,0.077,-0.489
0.713,0.074,-0.479
0.709,0.073,-0.492
0.705,0.081,-0.492
0.709,0.082,-0.495
0.706,0.084,-0.486
0.707,0.082,-0.51
0.707,0.08,-0.51
0.701,0.089,-0.505
0.702,0.089,-0.517
0.7,0.095,-0.513
0.703,0.097,-0.513
0.701,0.102,-0.516
0.707,0.104,-0.523
0.702,0.101,-0.521
0.703,0.108,-0.533
0.697,0.1,-0.525
0.708,0.112,-0.523
0.7,0.116,-0.538
0.703,0.118,-0.545
0.692,0.124,-0.536
0.705,0.126,-0.554
0.701,0.126,-0.55
0.695,0.133,-0.555
0.695,0.14,-0.558
0.695,0.145,-0.559
0.7,0.147,-0.563
0.7,0.151,-0.572
0.699,0.153,-0.567
0.706,0.151,-0.579
0.7,0.158,-0.584
0.694,0.169,-0.577
0.7,0.173,-0.58
0.704,0.177,-0.595
0.696,0.176,-0.594
0.705,0.177,-0.587
0.702,0.186,-0.594
0.707,0.189,-0.604
0.707,0.2,-0.599
0.705,0.207,-0.607
0.702,0.208,-0.612
0.705,0.21,-0.6
0.709,0.215,-0.62
0.708,0.222,-0.62
0.7,0.229,-0.627
0.704,0.221,-0.63
0.704,0.239,-0.636
0.713,0.246,-0.624
0.711,0.254,-0.643
0.707,0.248,-0.64
0.705,0.258,-0.643
0.705,0.267,-0.647
0.708,0.267,-0.649
0.703,0.275,-0.659
0.705,0.278,-0.655
0.708,0.285,-0.667
0.71,0.291,-0.674
0.708,0.294,-0.673
0.711,0.296,-0.678
0.712,0.305,-0.675
0.714,0.32,-0.683
0.714,0.31,-0.674
0.711,0.324,-0.683
0.713,0.335,-0.692
0.716,0.343,-0.694
0.716,0.355,-0.702
0.715,0.358,-0.706
0.718,0.362,-0.702
0.714,0.374,-0.71
0.72,0.382,-0.713
0.719,0.387,-0.722
0.722,0.4,-0.729
0.715,0.412,-0.727
0.718,0.419,-0.733
0.719,0.415,-0.739
0.723,0.436,-0.737
0.729,0.448,-0.752
0.73,0.468,-0.754
0.729,0.485,-0.75
0.728,0.501,-0.748
0.737,0.51,-0.741
0.738,0.519,-0.759
0.741,0.532,-0.763
0.736,0.547,-0.771
0.75,0.564,-0.761
0.752,0.569,-0.758
0.755,0.585,-0.764
0.764,0.59,-0.758
0.756,0.604,-0.77
0.762,0.616,-0.771
0.762,0.633,-0.769
0.77,0.65,-0.776
0.773,0.662,-0.766
0.779,0.67,-0.776
0.78,0.678,-0.766
0.785,0.7,-0.777
0.782,0.707,-0.768
0.791,0.714,-0.77
0.791,0.729,-0.769
0.793,0.743,-0.766
0.792,0.756,-0.762
0.799,0.76,-0.767
0.798,0.766,-0.767
0.804,0.785,-0.756
0.805,0.786,-0.752
0.809,0.792,-0.744
0.811,0.81,-0.753
0.813,0.818,-0.744
0.813,0.819,-0.743
0.819,0.832,-0.741
0.821,0.831,-0.746
0.826,0.838,-0.744
0.827,0.852,-0.739
0.821,0.851,-0.734
0.827,0.863,-0.722
0.83,0.873,-0.714
0.835,0.88,-0.726
0.837,0.881,-0.729
0.832,0.896,-0.726
0.845,0.894,-0.712
0.85,0.902,-0.71
0.845,0.901,-0.723
0.843,0.906,-0.724
0.845,0.909,-0.718
0.849,0.919,-0.707
0.848,0.919,-0.714
0.844,0.927,-0.711
0.85,0.932,-0.704
0.852,0.935,-0.702
0.849,0.945,-0.706
0.852,0.951,-0.707
0.853,0.949,-0.685
0.861,0.957,-0.687
0.866,0.964,-0.69
0.86,0.971,-0.688
0.873,0.969,-0.683
0.865,0.986,-0.677
0.875,0.985,-0.677
0.87,0.987,-0.67
0.868,0.992,-0.673
0.873,0.993,-0.669
0.871,0.999,-0.67
0.871,1.001,-0.664
0.877,1.007,-0.659
0.871,1.007,-0.66
0.87,1.01,-0.654
0.878,1.016,-0.654
0.884,1.016,-0.636
0.879,1.023,-0.645
0.884,1.029,-0.638
0.88,1.034,-0.641
0.881,1.03,-0.634
0.884,1.036,-0.642
0.882,1.037,-0.632
0.888,1.037,-0.622
0.882,1.043,-0.626
0.89,1.047,-0.623
0.892,1.056,-0.622
0.893,1.047,-0.625
0.893,1.057,-0.619
0.892,1.052,-0.608
0.9,1.05,-0.608
0.899,1.055,-0.608
0.899,1.062,-0.604
0.902,1.062,-0.588
0.9,1.063,-0.591
0.9,1.062,-0.592
0.899,1.066,-0.594
0.9,1.063,-0.585
0.902,1.066,-0.577
0.907,1.067,-0.575
0.906,1.073,-0.578
0.906,1.076,-0.57
0.908,1.075,-0.568
0.909,1.082,-0.569
0.906,1.075,-0.562
0.911,1.073,-0.57
0.913,1.073,-0.561
0.909,1.074,-0.556
0.909,1.074,-0.549
0.909,1.074,-0.55
0.915,1.077,-0.539
0.905,1.07,-0.533
0.912,1.073,-0.531
0.904,1.065,-0.527
0.911,1.072,-0.52
0.916,1.069,-0.514
0.917,1.075,-0.515
0.921,1.069,-0.501
0.91,1.064,-0.504
0.909,1.058,-0.507
0.919,1.059,-0.503
0.914,1.054,-0.496
0.907,1.054,-0.507
0.918,1.052,-0.501
0.92,1.051,-0.49
0.913,1.057,-0.487
0.92,1.049,-0.473
0.912,1.045,-0.479
0.916,1.037,-0.47
0.917,1.04,-0.458
0.91,1.038,-0.459
0.918,1.033,-0.451
0.911,1.036,-0.452
0.921,1.037,-0.451
0.915,1.029,-0.446
0.917,1.02,-0.444
0.916,1.022,-0.44
0.91,1.01,-0.442
0.91,1.01,-0.427
0.906,1.002,-0.43
0.913,1.002,-0.43
0.919,1.0,-0.417
0.913,0.999,-0.418
0.917,0.987,-0.425
0.911,0.988,-0.412
0.912,0.989,-0.408
0.918,0.974,-0.411
0.911,0.97,-0.402
0.915,0.969,-0.406
0.911,0.957,-0.396
0.914,0.958,-0.389
0.916,0.956,-0.397
0.917,0.946,-0.394
0.913,0.944,-0.384
0.912,0.937,-0.379
0.902,0.933,-0.37
0.906,0.926,-0.371
0.909,0.914,-0.36
0.899,0.916,-0.363
0.906,0.906,-0.36
0.909,0.902,-0.358
0.907,0.895,-0.354
0.907,0.895,-0.355
0.899,0.889,-0.353
0.907,0.88,-0.342
0.906,0.863,-0.332
0.893,0.859,-0.336
0.9,0.849,-0.336
0.894,0.849,-0.326
0.899,0.837,-0.333
0.902,0.833,-0.329
0.897,0.815,-0.333
0.891,0.811,-0.317
0.893,0.807,-0.317
0.888,0.798,-0.317
0.889,0.793,-0.324
0.888,0.788,-0.324
0.889,0.78,-0.313
0.887,0.774,-0.305
0.885,0.762,-0.297
0.887,0.758,-0.306
0.881,0.752,-0.295
0.885,0.74,-0.296
0.879,0.738,-0.291
0.873,0.728,-0.291
0.881,0.72,-0.297
0.877,0.715,-0.28
0.871,0.709,-0.286
0.869,0.703,-0.294
0.877,0.7,-0.29
0.87,0.687,-0.276
0.873,0.683,-0.289
0.873,0.673,-0.279
0.87,0.669,-0.283
0.865,0.667,-0.271
0.868,0.655,-0.269
0.871,0.653,-0.276
0.869,0.645,-0.272
0.864,0.636,-0.272
0.87,0.622,-0.266
0.857,0.619,-0.267
0.864,0.613,-0.265
0.863,0.606,-0.271
0.867,0.593,-0.261
0.855,0.583,-0.267
0.855,0.574,-0.268
0.854,0.566,-0.262
0.858,0.559,-0.257
0.855,0.548,-0.266
0.853,0.537,-0.263
0.854,0.53,-0.253
0.851,0.529,-0.255
0.849,0.514,-0.262
0.853,0.505,-0.252
0.844,0.507,-0.262
0.842,0.493,-0.266
0.838,0.479,-0.259
0.838,0.468,-0.263
0.838,0.459,-0.255
0.838,0.455,-0.25
0.829,0.441,-0.252
0.833,0.439,-0.261
0.828,0.433,-0.262
0.825,0.419,-0.264
0.825,0.411,-0.262
0.825,0.405,-0.267
0.82,0.393,-0.262
0.824,0.389,-0.267
0.821,0.389,-0.258
0.823,0.379,-0.252
0.82,0.365,-0.269
0.814,0.356,-0.264
0.814,0.348,-0.257
0.814,0.349,-0.271
0.808,0.343,-0.259
0.804,0.343,-0.269
0.807,0.33,-0.268
0.805,0.324,-0.272
0.806,0.317,-0.273
0.804,0.307,-0.277
0.802,0.304,-0.266
0.801,0.297,-0.282
0.795,0.286,-0.278
0.795,0.285,-0.273
0.792,0.279,-0.283
0.792,0.272,-0.285
0.792,0.263,-0.292
0.799,0.26,-0.289
0.8,0.255,-0.274
0.787,0.237,-0.272
0.781,0.228,-0.261
0.777,0.223,-0.272
0.753,0.212,-0.27
0.752,0.195,-0.26
0.743,0.179,-0.261
0.731,0.163,-0.249
0.705,0.137,-0.237
0.692,0.117,-0.216
0.669,0.1,-0.21
0.647,0.08,-0.196
0.626,0.055,-0.189
0.604,0.046,-0.177
0.583,0.027,-0.172
0.566,0.012,-0.163
0.536,-0.008,-0.163
0.518,-0.025,-0.168
0.5,-0.031,-0.164
0.464,-0.063,-0.154
0.439,-0.059,-0.15
0.417,-0.075,-0.152
0.391,-0.084,-0.152
0.379,-0.091,-0.159
0.346,-0.092,-0.154
0.324,-0.104,-0.152
0.312,-0.1,-0.156
0.285,-0.113,-0.159
0.268,-0.107,-0.169
0.257,-0.112,-0.171
0.23,-0.115,-0.172
0.217,-0.115,-0.172
0.205,-0.113,-0.181
0.179,-0.114,-0.186
0.177,-0.115,-0.19
0.159,-0.134,-0.201
0.142,-0.098,-0.197
0.133,-0.092,-0.206
0.115,-0.081,-0.209
0.105,-0.082,-0.226
0.088,-0.069,-0.23
0.073,-0.057,-0.232
0.069,-0.044,-0.238
0.056,-0.038,-0.24
0.048,-0.031,-0.248
0.046,-0.015,-0.249
0.045,-0.008,-0.26
0.023,0.01,-0.268
0.024,0.012,-0.275
0.004,0.022,-0.28
0.007,0.025,-0.28
-0.002,0.031,-0.287
-0.004,0.041,-0.286
-0.019,0.058,-0.291
-0.012,0.058,-0.299
-0.016,0.072,-0.296
-0.025,0.071,-0.302
-0.037,0.089,-0.308
-0.037,0.094,-0.303
-0.031,0.103,-0.308
-0.04,0.111,-0.316
-0.042,0.125,-0.327
-0.045,0.127,-0.327
-0.051,0.152,-0.314
-0.057,0.151,-0.323
-0.059,0.148,-0.329
-0.062,0.168,-0.329
-0.064,0.176,-0.335
-0.065,0.186,-0.332
-0.069,0.189,-0.331
-0.076,0.2,-0.345
-0.079,0.216,-0.346
-0.086,0.226,-0.361
-0.082,0.234,-0.365
-0.091,0.244,-0.37
-0.082,0.248,-0.366
-0.087,0.258,-0.371
-0.082,0.274,-0.383
-0.095,0.279,-0.383
-0.096,0.297,-0.382
-0.097,0.304,-0.392
-0.108,0.31,-0.394
-0.105,0.325,-0.392
-0.106,0.332,-0.409
-0.109,0.343,-0.423
-0.11,0.353,-0.411
-0.109,0.359,-0.412
-0.108,0.372,-0.415
-0.111,0.385,-0.424
-0.109,0.405,-0.432
-0.113,0.407,-0.447
-0.112,0.418,-0.432
-0.109,0.436,-0.452
-0.105,0.439,-0.452
-0.115,0.451,-0.456
-0.113,0.462,-0.456
-0.117,0.477,-0.451
-0.115,0.488,-0.464
-0.117,0.494,-0.46
-0.12,0.503,-0.47
-0.111,0.515,-0.479
-0.11,0.529,-0.482
-0.111,0.549,-0.49
-0.114,0.557,-0.488
-0.115,0.554,-0.491
-0.106,0.573,-0.498
-0.115,0.58,-0.504
-0.107,0.595,-0.502
-0.101,0.601,-0.511
-0.108,0.612,-0.514
-0.1,0.62,-0.523
-0.105,0.634,-0.525
-0.103,0.655,-0.514
-0.106,0.658,-0.529
-0.101,0.666,-0.524
-0.111,0.676,-0.525
-0.103,0.684,-0.519
-0.096,0.703,-0.533
-0.105,0.711,-0.527
-0.101,0.721,-0.534
-0.099,0.723,-0.529
-0.098,0.738,-0.533
-0.092,0.752,-0.526
-0.087,0.761,-0.536
-0.092,0.773,-0.544
-0.087,0.783,-0.536
-0.079,0.781,-0.538
-0.089,0.792,-0.531
-0.08,0.798,-0.538
-0.077,0.808,-0.527
-0.079,0.81,-0.54
-0.07,0.827,-0.54
-0.072,0.828,-0.549
-0.075,0.837,-0.534
-0.07,0.842,-0.543
-0.066,0.853,-0.53
-0.066,0.866,-0.534
-0.067,0.864,-0.544
-0.077,0.873,-0.527
-0.067,0.879,-0.528
-0.063,0.892,-0.53
-0.07,0.901,-0.533
-0.061,0.908,-0.525
-0.056,0.914,-0.525
-0.06,0.925,-0.52
-0.061,0.927,-0.52
-0.05,0.937,-0.515
-0.056,0.944,-0.514
-0.048,0.943,-0.503
-0.053,0.949,-0.503
-0.057,0.956,-0.496
-0.051,0.962,-0.502
-0.047,0.96,-0.492
-0.048,0.975,-0.502
-0.043,0.973,-0.509
-0.044,0.981,-0.502
-0.041,0.992,-0.495
-0.043,0.993,-0.483
-0.043,0.992,-0.493
-0.048,0.998,-0.494
-0.045,1.016,-0.492
-0.042,1.012,-0.503
-0.036,1.02,-0.499
-0.034,1.02,-0.49
-0.034,1.026,-0.486
-0.033,1.036,-0.499
-0.034,1.038,-0.499
-0.032,1.05,-0.487
-0.037,1.047,-0.486
-0.023,1.061,-0.492
-0.026,1.068,-0.488
-0.025,1.074,-0.492
-0.03,1.072,-0.496
-0.028,1.082,-0.496
-0.026,1.08,-0.5
-0.026,1.089,-0.489
-0.026,1.089,-0.485
-0.029,1.093,-0.486
-0.028,1.102,-0.492
-0.02,1.107,-0.479
-0.021,1.102,-0.481
-0.019,1.116,-0.471
-0.015,1.118,-0.473
-0.015,1.125,-0.468
-0.014,1.133,-0.479
-0.011,1.138,-0.473
-0.018,1.146,-0.477
-0.017,1.146,-0.472
-0.023,1.146,-0.472
-0.02,1.149,-0.467
-0.008,1.153,-0.478
-0.007,1.158,-0.471
-0.013,1.159,-0.46
-0.014,1.165,-0.461
-0.015,1.177,-0.452
-0.012,1.172,-0.454
-0.015,1.176,-0.451
-0.01,1.182,-0.45
-0.009,1.177,-0.447
-0.01,1.192,-0.448
-0.01,1.196,-0.442
-0.012,1.195,-0.445
-0.016,1.202,-0.435
-0.009,1.208,-0.448
-0.011,1.211,-0.432
-0.005,1.212,-0.433
-0.007,1.214,-0.428
-0.007,1.22,-0.43
-0.006,1.223,-0.419
-0.003,1.226,-0.418
-0.012,1.222,-0.42
-0.007,1.219,-0.419
-0.0,1.228,-0.412
-0.001,1.235,-0.411
0.001,1.238,-0.416
-0.001,1.245,-0.411
-0.006,1.246,-0.407
0.007,1.246,-0.395
0.003,1.249,-0.408
0.003,1.254,-0.41
-0.006,1.257,-0.393
-0.003,1.254,-0.398
0.004,1.255,-0.391
-0.009,1.257,-0.389
-0.006,1.258,-0.393
0.008,1.264,-0.384
0.005,1.26,-0.387
0.006,1.266,-0.367
0.001,1.263,-0.371
0.008,1.266,-0.372
0.01,1.271,-0.366
0.004,1.267,-0.369
0.004,1.274,-0.359
0.012,1.267,-0.361
0.019,1.272,-0.359
0.014,1.27,-0.358
0.014,1.275,-0.348
0.004,1.264,-0.351
0.01,1.272,-0.346
0.011,1.261,-0.332
0.007,1.27,-0.338
0.009,1.261,-0.338
0.01,1.267,-0.336
0.008,1.264,-0.334
0.013,1.264,-0.338
0.01,1.265,-0.331
0.013,1.264,-0.324
0.008,1.268,-0.317
0.014,1.271,-0.318
0.007,1.259,-0.302
0.011,1.261,-0.31
0.015,1.252,-0.309
0.013,1.256,-0.299
0.014,1.248,-0.3
0.01,1.252,-0.302
0.014,1.247,-0.293
0.011,1.255,-0.291
0.008,1.247,-0.291
0.009,1.256,-0.284
0.008,1.248,-0.28
0.007,1.24,-0.284
0.011,1.243,-0.275
0.005,1.239,-0.285
0.009,1.247,-0.283
0.013,1.236,-0.276
0.01,1.226,-0.271
0.008,1.228,-0.268
0.015,1.227,-0.275
0.004,1.233,-0.258
0.011,1.227,-0.258
0.009,1.218,-0.259
0.01,1.222,-0.254
0.008,1.213,-0.26
0.01,1.214,-0.247
0.012,1.207,-0.245
0.01,1.209,-0.231
0.011,1.211,-0.241
0.009,1.191,-0.239
0.014,1.193,-0.24
0.006,1.199,-0.234
0.004,1.177,-0.22
0.006,1.187,-0.227
0.007,1.176,-0.214
0.01,1.17,-0.223
0.004,1.164,-0.22
0.008,1.155,-0.208
-0.0,1.163,-0.203
0.007,1.148,-0.203
0.006,1.152,-0.205
0.009,1.15,-0.209
0.005,1.14,-0.2
0.008,1.13,-0.198
0.004,1.13,-0.191
0.006,1.125,-0.197
0.001,1.123,-0.196
0.007,1.108,-0.188
-0.001,1.115,-0.196
-0.001,1.109,-0.185
0.0,1.103,-0.191
0.0,1.102,-0.195
0.001,1.098,-0.185
-0.002,1.081,-0.175
-0.008,1.076,-0.175
-0.007,1.074,-0.169
-0.003,1.068,-0.169
0.002,1.065,-0.162
-0.001,1.064,-0.167
0.004,1.056,-0.164
-0.005,1.05,-0.153
-0.006,1.032,-0.163
-0.006,1.032,-0.157
-0.006,1.032,-0.151
-0.004,1.025,-0.151
-0.006,1.013,-0.154
-0.012,1.001,-0.152
-0.012,0.994,-0.144
-0.009,0.986,-0.148
-0.004,0.98,-0.136
-0.009,0.975,-0.152
-0.009,0.971,-0.152
-0.014,0.965,-0.145
-0.015,0.952,-0.146
-0.011,0.949,-0.147
-0.006,0.94,-0.136
-0.013,0.922,-0.137
-0.01,0.921,-0.138
-0.021,0.908,-0.134
-0.016,0.904,-0.136
-0.017,0.892,-0.142
-0.013,0.891,-0.133
-0.023,0.876,-0.139
-0.024,0.879,-0.123
-0.024,0.866,-0.125
-0.024,0.863,-0.131
-0.023,0.856,-0.132
-0.026,0.844,-0.128
-0.03,0.836,-0.131
-0.027,0.827,-0.121
-0.029,0.823,-0.129
-0.034,0.813,-0.12
-0.03,0.804,-0.126
-0.031,0.799,-0.118
-0.028,0.791,-0.127
-0.029,0.775,-0.135
-0.033,0.774,-0.125
-0.037,0.772,-0.124
-0.043,0.761,-0.132
-0.038,0.759,-0.127
-0.033,0.751,-0.123
-0.042,0.74,-0.119
-0.046,0.74,-0.132
-0.037,0.74,-0.119
-0.043,0.736,-0.129
-0.044,0.727,-0.139
-0.051,0.716,-0.121
-0.051,0.709,-0.135
-0.051,0.703,-0.141
-0.051,0.701,-0.135
-0.06,0.69,-0.135
-0.061,0.685,-0.137
-0.057,0.669,-0.14
-0.06,0.662,-0.153
-0.06,0.66,-0.14
