data1,data2,data3
-0.052,1.116,-0.292
-0.053,1.111,-0.3
-0.057,1.101,-0.28
-0.056,1.093,-0.285
-0.061,1.095,-0.285
-0.056,1.086,-0.279
-0.058,1.093,-0.281
-0.068,1.084,-0.279
-0.059,1.076,-0.266
-0.056,1.068,-0.279
-0.065,1.072,-0.268
-0.064,1.068,-0.267
-0.068,1.062,-0.275
-0.071,1.051,-0.276
-0.066,1.049,-0.265
-0.061,1.048,-0.257
-0.066,1.043,-0.273
-0.072,1.04,-0.263
-0.069,1.035,-0.269
-0.067,1.036,-0.253
-0.07,1.034,-0.262
-0.077,1.027,-0.257
-0.07,1.027,-0.261
-0.073,1.018,-0.258
-0.074,1.022,-0.266
-0.072,1.021,-0.257
-0.074,1.005,-0.266
-0.075,1.007,-0.262
-0.073,1.007,-0.258
-0.073,0.999,-0.255
-0.077,1.002,-0.245
-0.069,1.005,-0.247
-0.072,0.997,-0.259
-0.072,0.992,-0.252
-0.079,0.986,-0.251
-0.078,0.985,-0.247
-0.077,0.972,-0.251
-0.077,0.973,-0.246
-0.072,0.973,-0.252
-0.08,0.971,-0.252
-0.08,0.96,-0.238
-0.079,0.961,-0.249
-0.081,0.963,-0.251
-0.079,0.96,-0.249
-0.076,0.954,-0.252
-0.083,0.944,-0.241
-0.084,0.939,-0.236
-0.084,0.934,-0.245
-0.076,0.932,-0.238
-0.085,0.93,-0.245
-0.078,0.934,-0.249
-0.08,0.926,-0.227
-0.081,0.924,-0.236
-0.076,0.921,-0.236
-0.081,0.916,-0.242
-0.084,0.909,-0.239
-0.081,0.909,-0.242
-0.077,0.905,-0.231
-0.085,0.894,-0.234
-0.088,0.893,-0.234
-0.084,0.891,-0.234
-0.088,0.875,-0.234
-0.087,0.88,-0.229
-0.086,0.877,-0.223
-0.089,0.875,-0.23
-0.092,0.873,-0.228
-0.099,0.866,-0.224
-0.095,0.856,-0.229
-0.094,0.863,-0.232
-0.095,0.852,-0.238
-0.094,0.845,-0.233
-0.096,0.848,-0.222
-0.087,0.843,-0.226
-0.094,0.842,-0.23
-0.098,0.838,-0.218
-0.095,0.838,-0.22
-0.089,0.828,-0.22
-0.096,0.828,-0.222
-0.089,0.831,-0.227
-0.093,0.83,-0.213
-0.101,0.828,-0.232
-0.102,0.824,-0.233
-0.096,0.814,-0.242
-0.099,0.811,-0.234
-0.097,0.807,-0.233
-0.1,0.814,-0.235
-0.1,0.808,-0.236
-0.099,0.806,-0.235
-0.105,0.801,-0.233
-0.102,0.791,-0.241
-0.103,0.797,-0.23
-0.1,0.792,-0.229
-0.103,0.79,-0.239
-0.113,0.787,-0.231
-0.106,0.785,-0.234
-0.101,0.784,-0.233
-0.107,0.784,-0.232
-0.102,0.787,-0.226
-0.102,0.773,-0.236
-0.108,0.778,-0.238
-0.11,0.777,-0.239
-0.106,0.78,-0.237
-0.111,0.766,-0.239
-0.109,0.766,-0.245
-0.115,0.767,-0.248
-0.111,0.77,-0.234
-0.113,0.754,-0.251
-0.109,0.759,-0.241
-0.111,0.759,-0.255
-0.111,0.755,-0.249
-0.111,0.747,-0.255
-0.104,0.749,-0.253
-0.117,0.743,-0.261
-0.107,0.74,-0.257
-0.112,0.737,-0.247
-0.117,0.739,-0.268
-0.125,0.732,-0.253
-0.118,0.737,-0.249
-0.11,0.735,-0.253
-0.119,0.732,-0.261
-0.115,0.731,-0.259
-0.115,0.73,-0.262
-0.114,0.724,-0.257
-0.114,0.729,-0.266
-0.121,0.726,-0.267
-0.122,0.728,-0.274
-0.112,0.728,-0.268
-0.118,0.719,-0.273
-0.118,0.712,-0.259
-0.122,0.715,-0.265
-0.121,0.716,-0.266
-0.123,0.71,-0.263
-0.122,0.708,-0.278
-0.12,0.707,-0.271
-0.115,0.707,-0.274
-0.12,0.709,-0.277
-0.123,0.711,-0.274
-0.121,0.709,-0.292
-0.127,0.71,-0.275
-0.119,0.713,-0.279
-0.124,0.703,-0.281
-0.121,0.712,-0.281
-0.12,0.707,-0.283
-0.13,0.707,-0.29
-0.124,0.702,-0.277
-0.121,0.697,-0.276
-0.129,0.702,-0.285
-0.118,0.703,-0.284
-0.127,0.704,-0.284
-0.131,0.697,-0.273
-0.126,0.698,-0.275
-0.122,0.704,-0.278
-0.127,0.702,-0.279
-0.123,0.7,-0.29
-0.129,0.702,-0.299
-0.126,0.701,-0.29
-0.132,0.698,-0.3
-0.13,0.7,-0.3
-0.125,0.699,-0.303
-0.131,0.697,-0.295
-0.131,0.698,-0.29
-0.127,0.692,-0.3
-0.131,0.689,-0.297
-0.126,0.695,-0.29
-0.133,0.692,-0.31
-0.132,0.691,-0.299
-0.127,0.693,-0.304
-0.136,0.691,-0.304
-0.132,0.693,-0.309
-0.134,0.696,-0.316
-0.126,0.701,-0.308
-0.124,0.696,-0.315
-0.13,0.692,-0.322
-0.126,0.698,-0.319
-0.125,0.698,-0.327
-0.125,0.702,-0.317
-0.132,0.693,-0.323
-0.131,0.701,-0.329
-0.127,0.7,-0.32
-0.125,0.696,-0.333
-0.13,0.698,-0.323
-0.13,0.699,-0.323
-0.13,0.704,-0.326
-0.13,0.702,-0.34
-0.128,0.708,-0.331
-0.125,0.705,-0.323
-0.13,0.708,-0.332
-0.13,0.704,-0.335
-0.129,0.697,-0.331
-0.127,0.702,-0.337
-0.131,0.705,-0.337
-0.131,0.712,-0.346
-0.117,0.711,-0.35
-0.125,0.712,-0.336
-0.126,0.717,-0.344
-0.131,0.714,-0.343
-0.12,0.718,-0.349
-0.124,0.718,-0.35
-0.131,0.714,-0.347
-0.123,0.719,-0.35
-0.119,0.717,-0.353
-0.125,0.717,-0.361
-0.122,0.718,-0.359
-0.122,0.73,-0.356
-0.118,0.726,-0.361
-0.124,0.73,-0.354
-0.116,0.727,-0.353
-0.12,0.727,-0.368
-0.118,0.729,-0.364
-0.112,0.73,-0.369
-0.119,0.731,-0.36
-0.122,0.728,-0.37
-0.127,0.734,-0.377
-0.122,0.74,-0.372
-0.125,0.741,-0.366
-0.118,0.739,-0.374
-0.118,0.739,-0.376
-0.121,0.738,-0.379
-0.124,0.746,-0.375
-0.117,0.747,-0.387
-0.115,0.742,-0.379
-0.112,0.743,-0.384
-0.118,0.756,-0.394
-0.122,0.758,-0.383
-0.114,0.762,-0.381
-0.117,0.755,-0.391
-0.121,0.756,-0.395
-0.116,0.755,-0.401
-0.118,0.765,-0.389
-0.122,0.766,-0.395
-0.117,0.77,-0.39
-0.116,0.773,-0.397
-0.118,0.775,-0.401
-0.112,0.779,-0.411
-0.115,0.776,-0.397
-0.115,0.783,-0.407
-0.119,0.776,-0.407
-0.113,0.789,-0.415
-0.111,0.79,-0.419
-0.112,0.792,-0.425
-0.107,0.807,-0.426
-0.112,0.796,-0.427
-0.106,0.797,-0.425
-0.109,0.811,-0.427
-0.108,0.816,-0.441
-0.106,0.822,-0.433
-0.104,0.828,-0.432
-0.106,0.828,-0.436
-0.104,0.837,-0.445
-0.102,0.841,-0.437
-0.106,0.849,-0.449
-0.102,0.854,-0.452
-0.096,0.86,-0.473
-0.101,0.866,-0.459
-0.098,0.865,-0.464
-0.097,0.875,-0.463
-0.086,0.882,-0.462
-0.092,0.889,-0.466
-0.088,0.897,-0.471
-0.09,0.9,-0.48
-0.094,0.924,-0.471
-0.088,0.921,-0.472
-0.08,0.944,-0.481
-0.083,0.958,-0.482
-0.079,0.96,-0.477
-0.077,0.966,-0.476
-0.075,0.987,-0.492
-0.072,0.996,-0.48
-0.072,1.011,-0.482
-0.079,1.02,-0.469
-0.071,1.028,-0.473
-0.068,1.034,-0.463
-0.061,1.041,-0.462
-0.061,1.045,-0.465
-0.052,1.054,-0.452
-0.047,1.069,-0.451
-0.055,1.072,-0.443
-0.054,1.071,-0.444
-0.05,1.082,-0.435
-0.045,1.077,-0.423
-0.047,1.088,-0.42
-0.039,1.084,-0.417
-0.045,1.089,-0.428
-0.045,1.094,-0.417
-0.043,1.091,-0.397
-0.038,1.093,-0.401
-0.042,1.094,-0.394
-0.046,1.094,-0.374
-0.043,1.09,-0.393
-0.04,1.095,-0.38
-0.048,1.094,-0.392
-0.045,1.098,-0.38
-0.038,1.093,-0.366
-0.041,1.091,-0.368
-0.047,1.087,-0.374
-0.042,1.091,-0.37
-0.044,1.092,-0.359
-0.053,1.091,-0.362
-0.047,1.084,-0.357
-0.044,1.083,-0.354
-0.053,1.088,-0.356
-0.046,1.083,-0.356
-0.051,1.084,-0.351
-0.048,1.081,-0.356
-0.048,1.077,-0.352
-0.046,1.08,-0.357
-0.043,1.081,-0.353
-0.049,1.074,-0.339
-0.051,1.074,-0.337
-0.054,1.079,-0.344
-0.06,1.075,-0.331
-0.056,1.072,-0.328
-0.059,1.068,-0.337
-0.057,1.065,-0.327
-0.054,1.056,-0.334
-0.061,1.068,-0.327
-0.061,1.066,-0.337
-0.065,1.065,-0.331
-0.063,1.065,-0.33
-0.064,1.064,-0.325
-0.067,1.057,-0.321
-0.063,1.058,-0.326
-0.075,1.056,-0.331
-0.064,1.047,-0.327
-0.059,1.055,-0.304
-0.067,1.058,-0.324
-0.068,1.046,-0.319
-0.072,1.051,-0.323
-0.072,1.046,-0.324
-0.068,1.043,-0.321
-0.068,1.051,-0.322
-0.071,1.053,-0.325
-0.071,1.045,-0.327
-0.082,1.048,-0.318
-0.074,1.049,-0.311
-0.075,1.044,-0.311
-0.076,1.038,-0.321
-0.072,1.042,-0.318
-0.072,1.041,-0.317
-0.076,1.044,-0.326
-0.07,1.043,-0.322
-0.079,1.042,-0.307
-0.082,1.039,-0.312
-0.067,1.04,-0.314
-0.071,1.041,-0.316
-0.08,1.034,-0.309
-0.075,1.035,-0.311
-0.083,1.039,-0.313
-0.08,1.036,-0.32
-0.084,1.03,-0.312
-0.078,1.032,-0.319
-0.08,1.032,-0.301
-0.082,1.032,-0.307
-0.075,1.025,-0.3
-0.08,1.03,-0.303
-0.081,1.031,-0.295
-0.081,1.031,-0.301
-0.088,1.033,-0.306
-0.074,1.024,-0.303
-0.073,1.027,-0.294
-0.075,1.023,-0.297
-0.076,1.026,-0.299
-0.07,1.021,-0.298
-0.08,1.021,-0.293
-0.071,1.024,-0.301
-0.076,1.022,-0.293
-0.078,1.025,-0.304
-0.076,1.022,-0.296
-0.085,1.021,-0.295
-0.077,1.013,-0.304
-0.076,1.019,-0.295
-0.082,1.015,-0.292
-0.079,1.009,-0.294
-0.087,1.016,-0.288
-0.085,1.019,-0.288
-0.083,1.006,-0.297
-0.082,1.013,-0.29
-0.084,1.006,-0.289
-0.085,1.011,-0.294
-0.084,1.008,-0.301
-0.091,1.006,-0.292
-0.083,0.999,-0.293
-0.093,0.998,-0.275
-0.092,0.996,-0.277
-0.092,0.992,-0.278
-0.092,0.994,-0.285
-0.09,1.002,-0.28
-0.09,0.992,-0.277
-0.086,0.992,-0.271
-0.087,0.982,-0.278
-0.087,0.984,-0.275
-0.085,0.98,-0.272
-0.092,0.976,-0.273
-0.087,0.977,-0.271
-0.089,0.973,-0.271
-0.092,0.966,-0.276
-0.093,0.963,-0.266
-0.086,0.967,-0.265
-0.088,0.963,-0.269
-0.085,0.965,-0.271
-0.09,0.955,-0.263
-0.089,0.954,-0.259
-0.085,0.951,-0.26
-0.095,0.948,-0.267
-0.088,0.955,-0.263
-0.092,0.951,-0.255
-0.09,0.949,-0.255
-0.093,0.945,-0.273
-0.092,0.945,-0.265
-0.088,0.937,-0.254
-0.092,0.934,-0.261
-0.093,0.931,-0.266
-0.09,0.933,-0.262
-0.093,0.919,-0.265
-0.1,0.925,-0.248
-0.093,0.924,-0.251
-0.091,0.922,-0.245
-0.09,0.912,-0.253
-0.088,0.91,-0.247
-0.089,0.912,-0.253
-0.089,0.906,-0.239
-0.094,0.909,-0.245
-0.091,0.904,-0.242
-0.088,0.901,-0.245
-0.084,0.906,-0.249
-0.086,0.902,-0.232
-0.093,0.899,-0.24
-0.092,0.894,-0.239
-0.094,0.894,-0.235
-0.094,0.89,-0.234
-0.089,0.891,-0.245
-0.097,0.893,-0.246
-0.094,0.888,-0.229
-0.096,0.882,-0.241
-0.089,0.875,-0.245
-0.089,0.876,-0.239
-0.092,0.863,-0.232
-0.092,0.865,-0.232
-0.094,0.87,-0.244
-0.092,0.857,-0.236
-0.097,0.855,-0.243
-0.101,0.847,-0.235
-0.097,0.848,-0.243
-0.096,0.851,-0.245
-0.094,0.844,-0.243
-0.091,0.837,-0.242
-0.092,0.83,-0.24
-0.101,0.838,-0.238
-0.101,0.83,-0.244
-0.101,0.829,-0.231
-0.099,0.814,-0.237
-0.098,0.81,-0.246
-0.105,0.81,-0.235
-0.098,0.808,-0.241
-0.096,0.799,-0.241
-0.099,0.798,-0.24
-0.097,0.797,-0.242
-0.101,0.785,-0.246
-0.102,0.788,-0.232
-0.099,0.786,-0.232
-0.097,0.784,-0.236
-0.102,0.784,-0.237
-0.099,0.778,-0.25
-0.107,0.773,-0.24
-0.105,0.783,-0.26
-0.104,0.77,-0.25
-0.105,0.768,-0.25
-0.105,0.767,-0.244
-0.101,0.764,-0.245
-0.105,0.761,-0.254
-0.111,0.759,-0.253
-0.112,0.754,-0.252
-0.104,0.749,-0.246
-0.111,0.752,-0.251
-0.112,0.752,-0.257
-0.101,0.749,-0.266
-0.105,0.749,-0.26
-0.113,0.742,-0.265
-0.114,0.745,-0.256
-0.116,0.744,-0.255
-0.109,0.74,-0.255
-0.106,0.739,-0.261
-0.108,0.739,-0.268
-0.113,0.726,-0.271
-0.109,0.733,-0.261
-0.105,0.73,-0.267
-0.112,0.735,-0.264
-0.111,0.733,-0.273
-0.116,0.733,-0.268
-0.113,0.73,-0.261
-0.11,0.726,-0.27
-0.123,0.723,-0.267
-0.116,0.723,-0.27
-0.113,0.73,-0.264
-0.115,0.717,-0.273
-0.11,0.726,-0.264
-0.114,0.722,-0.265
-0.114,0.725,-0.269
-0.116,0.722,-0.275
-0.121,0.723,-0.27
-0.123,0.723,-0.271
-0.114,0.723,-0.273
-0.113,0.72,-0.281
-0.118,0.714,-0.282
-0.123,0.722,-0.276
-0.113,0.721,-0.28
-0.113,0.715,-0.278
-0.119,0.711,-0.281
-0.117,0.716,-0.279
-0.119,0.721,-0.282
-0.119,0.721,-0.281
-0.12,0.714,-0.281
-0.122,0.71,-0.287
-0.118,0.714,-0.289
-0.122,0.711,-0.299
-0.117,0.714,-0.291
-0.127,0.706,-0.299
-0.128,0.707,-0.296
-0.126,0.703,-0.293
-0.131,0.707,-0.305
-0.121,0.703,-0.302
-0.126,0.709,-0.309
-0.122,0.711,-0.313
-0.128,0.7,-0.3
-0.132,0.696,-0.306
-0.135,0.697,-0.311
-0.127,0.697,-0.31
-0.132,0.703,-0.303
-0.133,0.706,-0.311
-0.124,0.698,-0.319
-0.136,0.697,-0.308
-0.126,0.694,-0.311
-0.128,0.695,-0.318
-0.129,0.693,-0.319
-0.128,0.696,-0.31
-0.133,0.704,-0.313
-0.132,0.706,-0.316
-0.132,0.702,-0.314
-0.135,0.694,-0.317
-0.131,0.695,-0.32
-0.133,0.701,-0.324
-0.128,0.7,-0.316
-0.132,0.692,-0.322
-0.134,0.695,-0.325
-0.13,0.693,-0.323
-0.13,0.7,-0.337
-0.127,0.702,-0.327
-0.129,0.696,-0.336
-0.129,0.71,-0.337
-0.129,0.708,-0.328
-0.129,0.706,-0.331
-0.133,0.71,-0.324
-0.134,0.71,-0.338
-0.132,0.707,-0.337
-0.13,0.702,-0.332
-0.132,0.707,-0.339
-0.133,0.709,-0.338
-0.129,0.711,-0.341
-0.132,0.705,-0.334
-0.126,0.709,-0.347
-0.129,0.713,-0.34
-0.128,0.711,-0.341
-0.129,0.716,-0.336
-0.128,0.717,-0.345
-0.132,0.714,-0.359
-0.126,0.728,-0.359
-0.129,0.721,-0.362
-0.129,0.726,-0.358
-0.134,0.725,-0.36
-0.127,0.723,-0.352
-0.131,0.726,-0.357
-0.129,0.721,-0.352
-0.123,0.725,-0.366
-0.128,0.727,-0.354
-0.126,0.734,-0.361
-0.128,0.728,-0.362
-0.133,0.731,-0.363
-0.128,0.736,-0.371
-0.124,0.738,-0.367
-0.128,0.736,-0.372
-0.123,0.74,-0.365
-0.124,0.742,-0.376
-0.127,0.749,-0.373
-0.127,0.747,-0.379
-0.126,0.751,-0.385
-0.125,0.748,-0.381
-0.126,0.756,-0.377
-0.126,0.758,-0.385
-0.124,0.755,-0.397
-0.121,0.763,-0.379
-0.105,0.76,-0.389
-0.115,0.759,-0.39
-0.118,0.766,-0.396
-0.128,0.76,-0.414
-0.122,0.767,-0.409
-0.127,0.763,-0.398
-0.115,0.776,-0.395
-0.118,0.774,-0.408
-0.118,0.783,-0.417
-0.117,0.781,-0.413
-0.115,0.788,-0.405
-0.12,0.781,-0.418
-0.119,0.788,-0.417
-0.112,0.79,-0.414
-0.116,0.798,-0.416
-0.115,0.802,-0.428
-0.115,0.801,-0.435
-0.11,0.807,-0.423
-0.109,0.807,-0.43
-0.117,0.821,-0.439
-0.109,0.832,-0.443
-0.11,0.834,-0.455
-0.108,0.838,-0.44
-0.106,0.849,-0.441
-0.106,0.855,-0.461
-0.106,0.861,-0.457
-0.098,0.865,-0.463
-0.109,0.879,-0.46
-0.104,0.881,-0.47
-0.105,0.888,-0.468
-0.098,0.896,-0.468
-0.1,0.914,-0.483
-0.096,0.924,-0.493
-0.091,0.929,-0.485
-0.09,0.942,-0.489
-0.083,0.949,-0.477
-0.082,0.958,-0.481
-0.077,0.982,-0.489
-0.078,0.984,-0.486
-0.074,0.988,-0.485
-0.072,0.989,-0.482
-0.069,1.013,-0.486
-0.065,1.016,-0.476
-0.07,1.02,-0.482
-0.069,1.042,-0.469
-0.067,1.042,-0.469
-0.06,1.048,-0.475
-0.058,1.049,-0.456
-0.058,1.057,-0.462
-0.058,1.065,-0.454
-0.054,1.07,-0.462
-0.058,1.07,-0.445
-0.053,1.07,-0.444
-0.056,1.084,-0.437
-0.048,1.086,-0.437
-0.055,1.082,-0.43
-0.057,1.086,-0.419
-0.05,1.09,-0.411
-0.053,1.086,-0.412
-0.044,1.092,-0.405
-0.042,1.092,-0.405
-0.051,1.093,-0.392
-0.047,1.1,-0.391
-0.044,1.095,-0.399
-0.048,1.094,-0.386
-0.047,1.099,-0.382
-0.042,1.095,-0.385
-0.05,1.099,-0.374
-0.047,1.098,-0.377
-0.051,1.097,-0.377
-0.05,1.094,-0.373
-0.048,1.089,-0.374
-0.044,1.095,-0.365
-0.042,1.1,-0.366
-0.045,1.088,-0.365
-0.045,1.087,-0.369
-0.048,1.091,-0.365
-0.045,1.087,-0.362
-0.044,1.086,-0.362
-0.054,1.082,-0.348
-0.044,1.082,-0.353
-0.053,1.077,-0.353
-0.052,1.078,-0.344
-0.059,1.075,-0.341
-0.059,1.071,-0.348
-0.058,1.068,-0.353
-0.052,1.062,-0.338
-0.062,1.063,-0.337
-0.051,1.064,-0.339
-0.05,1.07,-0.341
-0.053,1.067,-0.344
-0.057,1.062,-0.341
-0.058,1.064,-0.336
-0.06,1.061,-0.344
-0.062,1.056,-0.333
-0.063,1.063,-0.335
-0.064,1.056,-0.337
-0.061,1.062,-0.328
-0.065,1.054,-0.335
-0.072,1.045,-0.33
-0.069,1.061,-0.334
-0.064,1.054,-0.328
-0.07,1.059,-0.323
-0.063,1.056,-0.335
-0.069,1.051,-0.328
-0.074,1.054,-0.326
-0.064,1.056,-0.339
-0.07,1.047,-0.339
-0.068,1.05,-0.329
-0.074,1.043,-0.318
-0.08,1.05,-0.32
-0.075,1.049,-0.317
-0.074,1.043,-0.318
-0.074,1.043,-0.319
-0.074,1.046,-0.326
-0.079,1.049,-0.326
-0.076,1.046,-0.317
-0.074,1.041,-0.312
-0.073,1.046,-0.32
-0.08,1.04,-0.308
-0.08,1.041,-0.316
-0.081,1.043,-0.311
-0.085,1.043,-0.315
-0.072,1.039,-0.317
-0.078,1.035,-0.313
-0.083,1.038,-0.319
-0.088,1.041,-0.319
-0.082,1.039,-0.305
-0.083,1.028,-0.314
-0.078,1.029,-0.311
-0.08,1.039,-0.302
-0.078,1.034,-0.312
-0.088,1.032,-0.301
-0.082,1.031,-0.308
-0.088,1.031,-0.31
-0.078,1.031,-0.308
-0.076,1.034,-0.299
-0.084,1.029,-0.308
-0.076,1.034,-0.306
-0.088,1.032,-0.302
-0.082,1.023,-0.308
-0.083,1.029,-0.298
-0.086,1.027,-0.299
-0.08,1.019,-0.307
-0.087,1.023,-0.29
-0.08,1.027,-0.282
-0.085,1.024,-0.295
-0.085,1.014,-0.305
-0.09,1.015,-0.293
-0.088,1.008,-0.296
-0.086,1.014,-0.289
-0.085,1.011,-0.292
-0.084,1.005,-0.289
-0.081,1.004,-0.291
-0.087,1.004,-0.285
-0.089,1.004,-0.281
-0.091,1.001,-0.282
-0.085,1.002,-0.281
-0.088,1.001,-0.278
-0.08,1.005,-0.28
-0.089,1.002,-0.285
-0.076,0.995,-0.283
-0.082,0.996,-0.277
-0.085,0.994,-0.275
-0.082,0.995,-0.28
-0.08,0.991,-0.278
-0.086,0.984,-0.285
-0.084,0.987,-0.28
-0.086,0.983,-0.271
-0.088,0.988,-0.272
-0.085,0.979,-0.273
-0.083,0.978,-0.276
-0.093,0.978,-0.269
-0.088,0.982,-0.277
-0.087,0.973,-0.272
-0.085,0.976,-0.273
-0.08,0.972,-0.261
-0.082,0.973,-0.268
-0.087,0.966,-0.277
-0.087,0.959,-0.258
-0.087,0.961,-0.271
-0.087,0.958,-0.265
-0.085,0.963,-0.266
-0.087,0.958,-0.26
-0.087,0.956,-0.258
-0.088,0.946,-0.258
-0.088,0.947,-0.262
-0.091,0.948,-0.254
-0.091,0.943,-0.26
-0.092,0.951,-0.253
-0.09,0.935,-0.259
-0.085,0.934,-0.253
-0.082,0.932,-0.248
-0.088,0.923,-0.249
-0.089,0.926,-0.259
-0.089,0.916,-0.247
-0.09,0.913,-0.241
-0.094,0.909,-0.251
-0.085,0.911,-0.248
-0.092,0.907,-0.248
-0.09,0.905,-0.243
-0.094,0.899,-0.249
-0.089,0.896,-0.241
-0.095,0.892,-0.242
-0.093,0.897,-0.24
-0.093,0.89,-0.244
-0.093,0.889,-0.245
-0.087,0.881,-0.246
-0.094,0.877,-0.239
-0.097,0.876,-0.238
-0.099,0.874,-0.245
-0.092,0.873,-0.241
-0.094,0.867,-0.239
-0.087,0.864,-0.249
-0.097,0.86,-0.239
-0.096,0.861,-0.236
-0.091,0.858,-0.244
-0.094,0.852,-0.236
-0.091,0.85,-0.25
-0.095,0.849,-0.236
-0.097,0.847,-0.246
-0.097,0.846,-0.24
-0.101,0.839,-0.244
-0.101,0.841,-0.254
-0.094,0.833,-0.236
-0.101,0.828,-0.232
-0.096,0.821,-0.242
-0.094,0.829,-0.245
-0.098,0.833,-0.245
-0.096,0.819,-0.238
-0.093,0.821,-0.251
-0.096,0.814,-0.246
-0.096,0.818,-0.241
-0.099,0.815,-0.245
-0.1,0.809,-0.236
-0.1,0.812,-0.234
-0.1,0.812,-0.235
-0.102,0.809,-0.245
-0.097,0.805,-0.236
-0.099,0.806,-0.242
-0.1,0.806,-0.252
-0.103,0.799,-0.257
-0.103,0.796,-0.243
-0.109,0.792,-0.249
-0.103,0.79,-0.25
-0.105,0.791,-0.248
-0.11,0.782,-0.247
-0.106,0.787,-0.24
-0.109,0.782,-0.253
-0.101,0.78,-0.232
-0.105,0.768,-0.246
-0.103,0.773,-0.25
-0.108,0.769,-0.255
-0.106,0.768,-0.26
-0.105,0.765,-0.255
-0.109,0.763,-0.247
-0.106,0.765,-0.258
-0.114,0.76,-0.252
-0.117,0.759,-0.243
-0.119,0.763,-0.252
-0.117,0.764,-0.259
-0.116,0.754,-0.264
-0.113,0.757,-0.26
-0.116,0.755,-0.264
-0.114,0.756,-0.262
-0.115,0.747,-0.264
-0.115,0.739,-0.263
-0.118,0.743,-0.267
-0.121,0.74,-0.26
-0.114,0.734,-0.251
-0.125,0.732,-0.251
-0.124,0.73,-0.268
-0.12,0.726,-0.262
-0.114,0.733,-0.265
-0.122,0.731,-0.257
-0.117,0.726,-0.264
-0.126,0.723,-0.274
-0.119,0.721,-0.266
-0.124,0.721,-0.283
-0.127,0.719,-0.271
-0.125,0.731,-0.274
-0.118,0.72,-0.279
-0.123,0.716,-0.281
-0.119,0.718,-0.276
-0.121,0.714,-0.279
-0.126,0.716,-0.294
-0.123,0.713,-0.284
-0.123,0.71,-0.285
-0.128,0.711,-0.288
-0.13,0.71,-0.283
-0.116,0.711,-0.286
-0.126,0.708,-0.285
-0.121,0.711,-0.286
-0.116,0.709,-0.293
-0.121,0.704,-0.283
-0.124,0.704,-0.28
-0.119,0.702,-0.297
-0.127,0.703,-0.291
-0.125,0.712,-0.297
-0.131,0.712,-0.303
-0.127,0.702,-0.289
-0.13,0.703,-0.291
-0.128,0.706,-0.297
-0.127,0.696,-0.3
-0.125,0.698,-0.302
-0.125,0.699,-0.295
-0.128,0.701,-0.305
-0.134,0.698,-0.3
-0.132,0.698,-0.304
-0.132,0.701,-0.3
-0.122,0.707,-0.311
-0.124,0.705,-0.312
-0.125,0.706,-0.305
-0.12,0.699,-0.315
-0.121,0.703,-0.324
-0.125,0.706,-0.309
-0.122,0.704,-0.319
-0.126,0.698,-0.315
-0.127,0.705,-0.324
-0.128,0.701,-0.313
-0.129,0.699,-0.319
-0.125,0.703,-0.321
-0.129,0.7,-0.319
-0.136,0.706,-0.321
-0.132,0.709,-0.327
-0.135,0.701,-0.327
-0.131,0.714,-0.328
-0.132,0.708,-0.327
-0.128,0.705,-0.329
-0.12,0.709,-0.332
-0.132,0.707,-0.32
-0.128,0.704,-0.334
-0.131,0.706,-0.331
-0.129,0.706,-0.347
-0.131,0.711,-0.34
-0.125,0.714,-0.341
-0.128,0.71,-0.339
-0.125,0.715,-0.335
-0.13,0.719,-0.36
-0.127,0.719,-0.348
-0.13,0.721,-0.346
-0.125,0.721,-0.359
-0.126,0.725,-0.35
-0.129,0.72,-0.346
-0.127,0.726,-0.351
-0.127,0.725,-0.344
-0.132,0.723,-0.362
-0.132,0.727,-0.361
-0.123,0.725,-0.358
-0.128,0.724,-0.355
-0.126,0.736,-0.361
-0.12,0.734,-0.362
-0.127,0.733,-0.365
-0.138,0.737,-0.366
-0.125,0.738,-0.368
-0.125,0.738,-0.365
-0.121,0.739,-0.356
-0.125,0.745,-0.37
-0.126,0.742,-0.374
-0.122,0.745,-0.382
-0.123,0.751,-0.384
-0.123,0.744,-0.377
-0.119,0.759,-0.383
-0.125,0.746,-0.388
-0.131,0.751,-0.383
-0.116,0.757,-0.379
-0.122,0.763,-0.385
-0.121,0.757,-0.391
-0.125,0.768,-0.381
-0.121,0.768,-0.393
-0.118,0.765,-0.393
-0.123,0.767,-0.391
-0.123,0.766,-0.387
-0.12,0.779,-0.403
-0.123,0.775,-0.403
-0.121,0.776,-0.394
-0.117,0.784,-0.395
-0.121,0.783,-0.405
-0.12,0.784,-0.411
-0.123,0.792,-0.408
-0.119,0.796,-0.417
-0.121,0.802,-0.415
-0.117,0.805,-0.415
-0.122,0.809,-0.424
-0.119,0.816,-0.43
-0.115,0.816,-0.432
-0.113,0.819,-0.441
-0.115,0.83,-0.431
-0.111,0.837,-0.437
-0.113,0.838,-0.444
-0.107,0.853,-0.447
-0.111,0.857,-0.444
-0.11,0.868,-0.455
-0.102,0.861,-0.458
-0.101,0.87,-0.461
-0.097,0.881,-0.454
-0.1,0.897,-0.462
-0.091,0.906,-0.462
-0.097,0.91,-0.474
-0.1,0.923,-0.469
-0.089,0.92,-0.471
-0.085,0.935,-0.477
-0.08,0.944,-0.471
-0.087,0.956,-0.481
-0.076,0.954,-0.483
-0.071,0.971,-0.491
-0.08,0.973,-0.476
-0.079,0.985,-0.482
-0.081,0.992,-0.483
